"id","create_uid/id","create_date","info2","info3","info","devka_ins_id/id","devka_ins_id/auto_install","devka_ins_id/create_uid/id","devka_ins_id/create_date","devka_ins_id/icon","devka_ins_id/inst2_id/id","devka_ins_id/write_uid/id","devka_ins_id/write_date","devka_ins_id/sequence","devka_ins_id/uninst_id/id","devka_ins_id/uninst2_id/id","devka_ins_id/upg_id/id","devka_ins_id/upg2_id/id","devka_uninst_id/id","devka_uninst_id/auto_install","devka_uninst_id/create_uid/id","devka_uninst_id/create_date","devka_uninst_id/icon","devka_uninst_id/inst_id/id","devka_uninst_id/inst2_id/id","devka_uninst_id/write_uid/id","devka_uninst_id/write_date","devka_uninst_id/sequence","devka_uninst_id/uninst2_id/id","devka_uninst_id/upg_id/id","devka_uninst_id/upg2_id/id","devka_upg_id/id","devka_upg_id/auto_install","devka_upg_id/create_uid/id","devka_upg_id/create_date","devka_upg_id/icon","devka_upg_id/inst_id/id","devka_upg_id/inst2_id/id","devka_upg_id/write_uid/id","devka_upg_id/write_date","devka_upg_id/sequence","devka_upg_id/uninst_id/id","devka_upg_id/uninst2_id/id","devka_upg_id/upg2_id/id","devka2_ins_id/id","devka2_ins_id/auto_install","devka2_ins_id/create_uid/id","devka2_ins_id/create_date","devka2_ins_id/icon","devka2_ins_id/inst_id/id","devka2_ins_id/write_uid/id","devka2_ins_id/write_date","devka2_ins_id/sequence","devka2_ins_id/uninst_id/id","devka2_ins_id/uninst2_id/id","devka2_ins_id/upg_id/id","devka2_ins_id/upg2_id/id","devka2_uninst_id/id","devka2_uninst_id/auto_install","devka2_uninst_id/create_uid/id","devka2_uninst_id/create_date","devka2_uninst_id/icon","devka2_uninst_id/inst_id/id","devka2_uninst_id/inst2_id/id","devka2_uninst_id/write_uid/id","devka2_uninst_id/write_date","devka2_uninst_id/sequence","devka2_uninst_id/uninst_id/id","devka2_uninst_id/upg_id/id","devka2_uninst_id/upg2_id/id","devka2_upg_id/id","devka2_upg_id/auto_install","devka2_upg_id/create_uid/id","devka2_upg_id/create_date","devka2_upg_id/icon","devka2_upg_id/inst_id/id","devka2_upg_id/inst2_id/id","devka2_upg_id/write_uid/id","devka2_upg_id/write_date","devka2_upg_id/sequence","devka2_upg_id/uninst_id/id","devka2_upg_id/uninst2_id/id","devka2_upg_id/upg_id/id","write_uid/id","write_date","name","dt_date","bug_free","is_update"
"","","","","","","base.module_account_bank_statement_extensions","False","","","/base/static/description/icon.png","","base.user_root","2018-03-13 11:14:32","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_account_budget","False","","","/base/static/description/icon.png","","base.user_root","2018-03-13 11:14:32","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_account_cancel","False","","","/base/static/description/icon.png","","base.user_root","2018-03-13 11:14:32","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_account_chart","False","","","/base/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_account_check_writing","False","","","/base/static/description/icon.png","","base.user_root","2018-03-13 11:14:32","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_account_followup","False","","","/base/static/description/icon.png","","base.user_root","2018-03-13 11:14:32","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_account_payment","False","","","/base/static/description/icon.png","","base.user_root","2018-03-13 11:14:32","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_account_sequence","False","","","/base/static/description/icon.png","","base.user_root","2018-03-13 11:14:32","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_account_test","False","","","/base/static/description/icon.png","","base.user_root","2018-03-13 11:14:32","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_analytic","False","","","/base/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_analytic_contract_hr_expense","True","","","/base/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_analytic_user_function","False","","","/base/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_anglo_saxon_dropshipping","True","","","/base/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_anonymization","False","","","/base/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_association","False","","","/base/static/description/icon.png","","base.user_root","2018-03-13 11:14:32","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_auth_crypt","True","","","/base/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_auth_ldap","False","","","/base/static/description/icon.png","","base.user_root","2018-03-13 11:14:32","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_auth_oauth","False","","","/base/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_auth_openid","False","","","/base/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_auth_signup","True","","","/base/static/description/icon.png","","base.user_root","2018-03-13 11:14:32","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_base","True","","","/base/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_base_action_rule","False","","","/base/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_base_gengo","False","","","/base/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_base_geolocalize","False","","","/base/static/description/icon.png","","base.user_root","2018-03-13 11:14:32","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_base_iban","False","","","/base/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_base_import","True","","","/base/static/description/icon.png","","base.user_root","2018-03-13 11:14:32","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_base_import_module","False","","","/base/static/description/icon.png","","base.user_root","2018-03-13 11:14:32","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_base_report_designer","False","","","/base/static/description/icon.png","","base.user_root","2018-03-13 11:14:32","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_base_setup","False","","","/base/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_base_vat","False","","","/base/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_board","False","","","/base/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_bus","True","","","/base/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_calendar","False","","","/calendar/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_claim_from_delivery","False","","","/base/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_contacts","False","","","/contacts/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_crm_claim","False","","","/base/static/description/icon.png","","base.user_root","2018-03-13 11:14:32","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_crm_helpdesk","False","","","/base/static/description/icon.png","","base.user_root","2018-03-13 11:14:32","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_crm_mass_mailing","True","","","/base/static/description/icon.png","","base.user_root","2018-03-13 11:14:32","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_crm_partner_assign","False","","","/base/static/description/icon.png","","base.user_root","2018-03-13 11:14:32","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_crm_profiling","False","","","/base/static/description/icon.png","","base.user_root","2018-03-13 11:14:32","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_decimal_precision","False","","","/base/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_delivery","False","","","/base/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_document","False","","","/base/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_edi","False","","","/edi/static/src/img/knowledge.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_email_template","True","","","/base/static/description/icon.png","","base.user_root","2018-03-13 11:14:32","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_event","False","","","/event/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_event_sale","True","","","/base/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_fetchmail","True","","","/base/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_gamification","False","","","/gamification/static/description/icon.png","","base.user_root","2018-03-13 11:14:32","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_gamification_sale_crm","True","","","/base/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_google_account","False","","","/base/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_google_calendar","False","","","/google_calendar/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_google_drive","False","","","/google_drive/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_google_spreadsheet","False","","","/base/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_hr_attendance","False","","","/base/static/description/icon.png","","base.user_root","2018-03-13 11:14:32","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_hr_contract","False","","","/base/static/description/icon.png","","base.user_root","2018-03-13 11:14:32","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_hr_gamification","True","","","/base/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_hr_payroll_account","False","","","/base/static/description/icon.png","","base.user_root","2018-03-13 11:14:32","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_hr_timesheet_invoice","False","","","/base/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_im_livechat","False","","","/im_livechat/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_im_odoo_support","True","","","/base/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_knowledge","False","","","/knowledge/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_l10n_multilang","False","","","/base/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_lunch","False","","","/lunch/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_marketing","False","","","/base/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_marketing_campaign","False","","","/base/static/description/icon.png","","base.user_root","2018-03-13 11:14:32","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_marketing_campaign_crm_demo","False","","","/base/static/description/icon.png","","base.user_root","2018-03-13 11:14:32","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_marketing_crm","True","","","/base/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_mass_mailing","False","","","/mass_mailing/static/description/icon.png","","base.user_root","2018-03-13 11:14:32","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_membership","False","","","/base/static/description/icon.png","","base.user_root","2018-03-13 11:14:32","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_mrp_byproduct","False","","","/base/static/description/icon.png","","base.user_root","2018-03-13 11:14:32","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_mrp_operations","False","","","/base/static/description/icon.png","","base.user_root","2018-03-13 11:14:32","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_mrp_repair","False","","","/base/static/description/icon.png","","base.user_root","2018-03-13 11:14:32","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_multi_company","False","","","/base/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_note_pad","False","","","/base/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_pad","False","","","/base/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_pad_project","True","","","/base/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_payment","True","","","/payment/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_payment_adyen","False","","","/payment_adyen/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_payment_authorize","False","","","/payment_authorize/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_payment_buckaroo","False","","","/payment_buckaroo/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_payment_ogone","False","","","/payment_ogone/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_payment_paypal","False","","","/payment_paypal/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_payment_sips","False","","","/payment_sips/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_payment_transfer","True","","","/payment_transfer/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_portal","True","","","/portal/static/description/icon.png","","base.user_root","2018-03-13 11:14:32","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_portal_claim","True","","","/base/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_portal_gamification","True","","","/base/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_portal_project","True","","","/base/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_portal_project_issue","True","","","/base/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_portal_sale","True","","","/base/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_portal_stock","True","","","/base/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_procurement","True","","","/base/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_procurement_jit","False","","","/base/static/description/icon.png","","base.user_root","2018-03-13 11:14:32","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_procurement_jit_stock","True","","","/base/static/description/icon.png","","base.user_root","2018-03-13 11:14:32","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_product","False","","","/base/static/description/icon.png","","base.user_root","2018-03-15 09:01:45","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","base.module_product_email_template","False","","","/base/static/description/icon.png","","base.user_root","2018-03-13 11:14:32","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
